id,id_ente,id_sede,nombre_de_la_sede,calle,numero_exterior,numero_interior,colonia,alcaldia,codigo_postal,referencias_de_ubicacion,horario_de_atencion,dias_de_atencion,correo_electronico,tel_1,ext_1,tel_2,ext_2,intervencion_en_crisis,terapia_individual,terapia_grupal,impresion_diagnostica,psiquiatrica,salud_reproductiva,atencion_por_lesiones,ile,ive,casa_de_emergencia,refugio,orientacion_o_asesoria_juridica,acompanamiento_juridico,representacion_juridica,medidas_de_proteccion,apertura_de_carpeta_de_investigacion,informacion_y_orientacion,perfiles_socioeconomicos,visitas_de_seguimiento,atencion_re_educativa_a_hombres_que_ejercen_violencia,atencion_psicoterapeutica_a_personas_generadoras_de_violencia,indique_otro_servicio_de_atencion_a_mujeres_victimas_de_violencia_que_porporcione_y_que_no_se_encuen,lon,lat,geopoint
188,SEDESA,SEDESA-022,Hospital General La Villa,Calz. San Juan de Aragón,285,S/N,Granjas Modernas,Gustavo A. Madero,7460.0,,08:00 - 16:00,ACTIVO EN ABRIL,psicgen@yahoo.com,,,,,Sí,Sí,Sí,Sí,No,Sí,Sí,No,No,,,No,No,No,No,No,Sí,No,No,Sí,No,Las capacitaciones se brindan al personal de salud dentro de las Unidades Médicas.,-99.1034081,19.4800566,"19.4800566,-99.1034081"
189,SEDESA,SEDESA-024,Hospital Pediátrico Iztacalco,Coyuya,S/N,S/N,La Cruz Coyuya,Iztacalco,8310.0,,08:00 - 16:00,ACTIVO EN ABRIL,,56502406,,,,Sí,Sí,Sí,Sí,No,Sí,Sí,No,No,,,No,No,No,No,No,Sí,No,No,Sí,No,Las capacitaciones se brindan al personal de salud dentro de las Unidades Médicas.,-99.1144885,19.3997423,"19.3997423,-99.1144885"
190,CEJUR,CEJUR-002,Calle Center,Avenida Niños Heroes,132,planta baja,Doctores,Cuauhtémoc,6720.0,Se encuentra en  edificio de juzgados,09:00- 17:00,L-V,,55881353,3301.0,,,No,No,No,No,No,No,No,No,No,,,Sí,No,No,No,No,Sí,Sí,No,No,No,,-99.1495658,19.4212109,"19.4212109,-99.1495658"
191,CEJUR,CEJUR-003,JUD Jurídica Familiar,Avenida Juarez,8,planta baja,Centro,Cuauhtémoc,6000.0,Esta en juzgados familiares,09:00-15:00,L-V,,55783839,,,,No,No,No,No,No,No,No,No,No,,,Sí,Sí,Sí,Sí,No,Sí,No,No,No,No,,-99.1413247,19.4343296,"19.4343296,-99.1413247"
192,TSJ,TSJ-002,Juzgado 35 penal,Jaime Nunó,205,S/N,Cuautepec,Gustavo A. Madero,7208.0,Reclusorio Norte,Abierto,365 días,,,653502.0,,,,,,,,,,,,,,,,,Sí,,,,,,,,-99.1510444,19.5451753,"19.5451753,-99.1510444"
193,TSJ,TSJ-005,Juzgado 43 penal,Jaime Nunó,205,S/N,Cuautepec,Gustavo A. Madero,7208.0,Reclusorio Norte,Abierto,365 días,,,654302.0,,,,,,,,,,,,,,,,,Sí,,,,,,,,-99.1510444,19.5451753,"19.5451753,-99.1510444"
194,TSJ,TSJ-012,Juzgado 18 penal,Avenida Reforma,100,S/N,Lomas de San Lorenzo,Iztapalapa,9780.0,Reclusorio Oriente,Abierto,365 días,,,651802.0,,,,,,,,,,,,,,,,,Sí,,,,,,,,-99.0683772,19.3216059,"19.3216059,-99.0683772"
195,TSJ,TSJ-013,Juzgado 19 penal,Avenida Reforma,100,S/N,Lomas de San Lorenzo,Iztapalapa,9780.0,Reclusorio Oriente,Abierto,365 días,,,651902.0,,,,,,,,,,,,,,,,,Sí,,,,,,,,-99.0683772,19.3216059,"19.3216059,-99.0683772"
196,TSJ,TSJ-017,Juzgado 50 penal,Avenida Reforma,100,S/N,Lomas de San Lorenzo,Iztapalapa,9780.0,Reclusorio Oriente,Abierto,365 días,,,655002.0,,,,,,,,,,,,,,,,,Sí,,,,,,,,-99.0683772,19.3216059,"19.3216059,-99.0683772"
197,DIF,DIF-001,"Dirección de Atención Integral a Niñas, Niños y Adolescentes",Prolongación Xochicalco,1000,Segundo piso,Santa Cruz Atoyac,Benito Juárez,3310.0,,9:00-18:00,lunes a viernes,,56040127,6136.0,,2204,Sí,Sí,Sí,No,No,No,No,No,No,0,0,No,No,No,No,No,Sí,Sí,Sí,No,No,,-99.15941,19.3645655,"19.3645655,-99.15941"
198,DIF,DIF-002,Espacio SI-RESILIO Oriente,Ermita Iztapalapa,288,S/N,Reforma Política,Iztapalapa,9730.0,Centro de Desarrollo Comunitario Iztapalapa Nuevo (Ford),9:00 18:00,lunes a viernes,,91310323,,,,Sí,No,No,No,No,No,No,No,No,0,0,No,No,No,No,No,Sí,Sí,Sí,No,No,,-99.0994445,19.3557578,"19.3557578,-99.0994445"
199,DIF,DIF-003,Espacio SI-RESILIO Poniente,Av. Legaria,585,S/N,Lomas Hermosa,Miguel Hidalgo,11200.0,A un Lado de la Policía Federal  Preventiva (Guardia NACIONAL),9:00 18:00,lunes a viernes,,53951043,,,,Sí,No,No,No,No,No,No,No,No,0,0,No,,No,No,No,Sí,Sí,Sí,No,No,,-99.2072342,19.4471881,"19.4471881,-99.2072342"
200,DIF,DIF-006,"Coordinación de Protección de Niñas, Niños y Adolescentes",San Francisco,1374,4 piso,Tlacoquemécatl,Benito Juárez,3200.0,Esquina calle Tlacoquemécatl,9:00 a 15:00 horas,Lunes a viernes,contacto.sipinna@dif.cdmx.gob.mx,55591919,72020.0,,1118,No,No,No,No,No,No,No,No,No,,,No,No,No,No,No,Sí,No,No,No,No,"Es un sistema de protección integral de derechos de Niñas, Niños y Adolescentes, diseñado para la alineación, transversalización, diseño e implementación de la política pública con perspectiva de Derechos Humanos de la infancia y la adolescencia, para el respecto, la promoción, protección, restitución de los mismos",-99.174156,19.378288,"19.378288,-99.174156"
201,STYFE,STYFE-004,Secretaria de Trabajo y Fomento al Empleo,Calzada San Antonio Abad,32,S/N,Tránsito,Cuauhtémoc,6820.0,Entre las estaciones del metro San Antonio Abad y Pino Suarez,9:00A14:30,L-V,snyco.coord.operativa@gmail.com,57-09-32-33,3022.0,,,No,No,No,No,No,No,No,No,No,,,Sí,No,No,No,No,Sí,Sí,No,No,No,"ATENDER A PERSONAS EN SITUACION DE DESEMPLEO, QUE CUENTEN CON LAS COMPETENCIAS Y EXPERIENCIA LABORAL PARA DESARROLLAR UNA ACTIVIDAD PRODUCTIVA POR CUENTA PROPIA QUE INSENTIVE LA GENERACION Y CONSOLIDACION DE EMPLEOS.",-99.1332473,19.4211992,"19.4211992,-99.1332473"
202,STYFE,STYFE-010,Secretaria de Trabajo y Fomento al Empleo,Calzada San Antonio Abad,32,S/N,Tránsito,Cuauhtémoc,6820.0,Entre las estaciones del metro San Antonio Abad y Pino Suarez,9:00A14:30,L-V,mgonzalezh@cdmx.gob.mc,57-40-02-37,1011.0,,,No,No,No,No,No,No,No,No,No,,,No,No,No,No,No,Sí,No,No,No,No,"SE REALIZAN PROCESOS DE EVALUACION, PARA OBTENER EL CERTIFICADO DE COMPETENCIA LABORAL ANTE EL CONOCER, DE LOS ESTANDARES DE COMPETENCIA LABORAL REGISTRADOS EN EL SISTEMA NACIONAL DE COMPETENCIAS LABORALES.",-99.1332473,19.4211992,"19.4211992,-99.1332473"
203,SSC,SSC-001,Dirección General de Derechos Humanos,Liverpool,136,S/N,Juárez,Cuauhtémoc,6600.0,"Edificio Sede la SSC CDMX ( A un costado del Metro Insurgentes, entre las calles Amberes y Génova)",8:00 a 22:00 hrs.,Lunes a Viernes,letrejoh@ssp.cdmx.gob.mx,52425100,5303.0,52425100,5112,No,No,No,No,No,No,No,No,No,,,Sí,Sí,No,Sí,No,No,No,No,No,No,,-99.1635835,19.4243136,"19.4243136,-99.1635835"
204,AOB,AOB-001,Direccion de Atencion y Desarrollo  a la Mujer,Canario Esq. Calle 10,S/N,S/N,Tolteca,Álvaro Obregón,1150.0,A un costado del Teatro de la Juventud,09:00 - 15:00,Lunes a Viernes,xlopezgomez@gmail.com,52766814,,52766900,3121,Sí,Sí,No,No,No,No,No,No,No,N,N,Sí,No,No,No,No,Sí,No,No,No,Sí,,-99.1942127,19.3899441,"19.3899441,-99.1942127"
205,GAM,GAM-001,Oficina de Orientación Legal en la Alcaldia GAM,5 de febrero,S/N,S/N,Villa Gustavo A. Madero,Gustavo A. Madero,7050.0,Cerca de la Basílica,8:00 a 22:00,Lunes a Viernes,,55 51182800,,,,No,No,No,No,No,No,No,No,No,,,Sí,No,No,No,No,No,No,No,No,No,,-99.1147696,19.4813298,"19.4813298,-99.1147696"
206,IZP,IZP-003,Tlazohlcalli Centro,3° Modesto Lechuga,S/N,S/N,U.H. Vicente Guerrero,Iztapalapa,,A una calle  Clínica 47,08:00- 15:00 hrs,LUNES- VIERNES,,s/n,,,,Sí,Sí,No,No,No,No,no,no,no,n,n,Sí,Sí,No,No,No,Sí,No,No,Sí,No,,-99.0552999,19.3535651,"19.3535651,-99.0552999"
207,IZP,IZP-004,Tlazohlcalli Ermita Zaragoza,Luis García Esq. República Federal Sur,S/N,S/N,Santa Martha Acatitla,Iztapalapa,,Cerca Metro Peñón Viejo,08:00- 15:00 hrs,LUNES- VIERNES,,s/n,,,,Sí,Sí,No,No,No,No,no,no,no,n,n,Sí,Sí,No,No,No,Sí,No,No,Sí,No,,-99.0173123,19.3705702,"19.3705702,-99.0173123"
208,IZP,IZP-008,Asesoría Jurídica,Aldama,63,S/N,Barrio San Lucas,Iztapalapa,,Sede Delegacional,09:00 a 21:00 hrs.,LUNES-DOMINGO,,s/n,,,,No,No,No,No,No,No,No,No,No,n,n,Sí,Sí,No,No,No,Sí,No,No,No,No,,-99.0926985,19.3590113,"19.3590113,-99.0926985"
209,MAC,MAC-002,Consultorio Psicológico 1° de Mayo,Nogales,S/N,S/N,San Nicolás Totolapan,Magdalena Contreras,10900.0,A un costado de la Oficina de Correos y del Deportivo 1° de Mayo,08:30-14:00,"L,M,X,J,V, S-D y 
Dias Festivos",,56453121,,,,Sí,Sí,Sí,No,No,No,No,No,No,,,No,No,No,No,No,Sí,No,No,No,No,,-99.2377974,19.3028227,"19.3028227,-99.2377974"
210,MAC,MAC-004,Consultorio Psicológico Casa Popular,Av. Luis Cabrera,1,S/N,San Jerónimo Lídice,Magdalena Contreras,10400.0,Dentro del Deportivo Casa Popular,09:00-15:00,"L,M,X,J,V, S-D y
 Dias Festivos",,,,,,Sí,Sí,Sí,No,No,No,No,No,No,,,No,No,No,No,No,Sí,No,No,No,No,,-99.2434298,19.3219594,"19.3219594,-99.2434298"
211,MAC,MAC-005,Consultorio Psicológico Parcela,Parcela,S/N,S/N,Lomas de San Bernabé,Magdalena Contreras,10350.0,"A un costado de la Escuela Secundaria
 Técnica No. 72",08:00-15:00,"L,M,X,J,V",,56679793,,,,Sí,Sí,Sí,No,No,No,No,No,No,,,No,No,No,No,No,Sí,No,No,No,No,,-99.2652195,19.3091832,"19.3091832,-99.2652195"
212,MAC,MAC-006,J.U.D. de Equidad y Género,Camino Real a Contreras,27,S/N,La Concepción,Magdalena Contreras,10380.0,"Dentro del Foro Cultural ""Elena
 Poniatowska Amor""",09:00-15:00,"L,M,X,J,V",,54496000,6064.0,,,No,No,No,No,No,No,No,No,No,,,No,No,No,No,No,Sí,No,No,No,No,Capacitación al personal de la Jefatura de Unidad Departamental de Equidad y Género en materia de derechos humanos y orientación con perspectiva de género.,,,
213,MIL,MIL-003,Jefatura de la Unidad Departamental de Atención a la Mujer,"Av. México Nte. s/n, Esq. Calle Constitución, 1er Piso",S/N,S/N,Barrio San Mateo,Milpa Alta,12000.0,,9:00 A 21:00,Lunes a Viernes,,58623150,1605.0,,,Sí,No,No,No,No,No,No,No,No,,,Sí,Sí,No,No,No,Sí,No,Sí,No,No,,-99.0238784,19.1911237,"19.1911237,-99.0238784"
214,MIL,MIL-008,Jefatura de la Unidad Departamental de Atención a Jóvenes,"Av. México Nte. s/n, Esq. Calle Constitución, 1er Piso",S/N,S/N,Barrio San Mateo,Milpa Alta,12000.0,,9:00 a 21:00,Lunes a Viernes,,58623150,1605.0,,,No,No,No,No,No,No,No,No,No,,,Sí,Sí,No,No,No,Sí,No,Sí,No,No,,-99.0238784,19.1911237,"19.1911237,-99.0238784"
215,MIL,MIL-009,Líder Coordinador de Proyectos a Personas con Discapacidad,"Av. México Nte. s/n, Esq. Calle Constitución, 1er Piso",S/N,S/N,Barrio San Mateo,Milpa Alta,12000.0,,9:00 a 21:00,Lunes a Viernes,,58623150,1605.0,,,No,No,No,No,No,No,No,No,No,,,Sí,Sí,No,No,No,Sí,No,Sí,No,No,,-99.0238784,19.1911237,"19.1911237,-99.0238784"
216,TLH,TLH-001,Oficina de la Mujer,Pípila Esquina Luciano Navarrete,S/N,S/N,"Barrio La Concepción, Santa Catarina Yecahuitzotl",Tláhuac,13150.0,Junto Al Parque Al Parque Incluyente,9:00 A 14:00 HRS,LUNES A VIERNES,,58623250,1425.0,,,Sí,Sí,No,No,No,No,No,No,No,,,Sí,No,No,No,No,Sí,No,No,No,No,,-98.9650511,19.3090751,"19.3090751,-98.9650511"
217,TLP,TLP-001,Dirección de Fomento a la Equidad de Género e Igualdad Sustantiva,Moneda,S/N,S/N,Tlalpan Centro,Tlalpan,14000.0,"Interior del parque Juana de Asbaje, Planta Baja.",10:00-17:00,Lunes a Viérnes,atencion.dfegis.tlalpan@gmail.com,54831500,5925.0,,,Sí,No,No,No,Sí,Sí,No,No,No,,,Sí,No,No,No,No,No,No,No,No,No,"En el caso de las Capacitaciones, Talleres y Pláticas Informativas en el apartado ""Prevención"", estos no se prestan directamente en las instalaciones de la dirección, el servicio se oferta en asentamientos en donde se detecta la demanda y en aquellos en los que el programa social ""Defensoras y Promotoras cultivando derechos e igualdad en comunidad Tlalpan 2020"" esté operando.

La atención psiquiátrica y médica, se remiten al Centro de Esparcimiento Lúdico y Educativo CIELO, dependiente de esta Alcaldía.

Existe acompañamiento jurídico, el cual es otorgado por las Defensoras del programa ""Defensoras y Promotoras cultivando derechos e igualdad en comunidad Tlalpan 2020"", el cual entrará en actividades del mes de febrero a diciembre del 2020; la persona que acompaña a la víctima no es necesariamente abogada, pero sí recibe formación sobre temas que tiene que ver con acceso a la justicia; su función (ademas de acompañar) es que la víctima sea tratada con respeto y debida diligencia, en caso de que así no fuere da parte a la Alcaldía y se instalan mesas de dialogo con los Entes Públicos competentes.",-99.1703963,19.2901178,"19.2901178,-99.1703963"
218,FGJ,FGJ-001,CoordInación  AO-1  y AO-2,Batallon de San Patricio,S/N,S/N,Cristo Rey,Álvaro Obregón,1150.0,Entre Av. De las Torres y Calle 10,24 horas,lunes a domingo,,52009573,,,,,,,,,,,,,,,Sí,,,Sí,Sí,,,,,,,-99.2061741,19.371176,"19.371176,-99.2061741"
219,FGJ,FGJ-004,Coordinacion Territorial Az-2 y Az-4,22 de febrero y Castilla Oriente,S/N,S/N,Del Maestro,Azcapotzalco,2040.0,a un costado de la Alcaldia,24 horas,lunes a domingo,luzmaria_camacho@fgjcdmx.gob.mx,53468355,,53468373,,,,,,,,,,,,,Sí,,,Sí,Sí,,,,,,,-99.1827767,19.4840489,"19.4840489,-99.1827767"
220,FGJ,FGJ-006,Coordinación Territorial BJ-1 y Bj-2,Avenida División del Norte,1611,S/N,Santa Cruz Atoyac,Benito Juárez,3310.0,Frente al Parque de los Venados,24 horas,lunes a domingo,alexenrique_olvera@fgjcdmx.gob.mx,5200-9500,,5200-9503,,,,,,,,,,,,,Sí,,,Sí,Sí,,,,,,,-99.1579611,19.3720433,"19.3720433,-99.1579611"
221,FGJ,FGJ-008,Coordinación Territorial BJ-5,Orinoco esquina Bretaña,S/N,S/N,Zacahuitzco,Benito Juárez,3550.0,A dos calles del Metro Portales,24 horas,lunes a domingo,rosario_manjarrez@fgjcdmx.gob.mx,5200-9545,,5200-9638,,,,,,,,,,,,,Sí,,,Sí,Sí,,,,,,,-99.1400102,19.3735943,"19.3735943,-99.1400102"
222,FGJ,FGJ-015,Coordinacion Territorial Cuj-2,Cerrada de Ramirez,S/N,S/N,Cuajimalpa Centro,Cuajimalpa,5000.0,"Esquina   con calle Castillo Ledon, a un costado de sector de SSC Cuajimapa",24 horas,lunes a domingo,alberto_garcia.pelayo@fgj.cdmx.gob.mx,53468790,,53468791,,,,,,,,,,,,,Sí,,,Sí,Sí,,,,,,,-99.2991337,19.3583366,"19.3583366,-99.2991337"
223,FGJ,FGJ-018,Coordinación Territorial CUH-3,Calle Peralvillo,122,S/N,Morelos,Cuauhtémoc,6200.0,Estacion metrobus Peralvillo,24 horas,lunes a domingo,,53468726,,53468156,,,,,,,,,,,,,Sí,,,Sí,Sí,,,,,,,-99.1314096,19.4517694,"19.4517694,-99.1314096"
224,FGJ,FGJ-021,Coordinación Territorial CUH-6,Calle Victoria,76,S/N,Centro,Cuauhtémoc,6020.0,Cerca metro Juárez,24 horas,lunes a domingo,,53468720,,53468722,,,,,,,,,,,,,Sí,,,Sí,Sí,,,,,,,-99.1459347,19.4317947,"19.4317947,-99.1459347"
225,FGJ,FGJ-022,Coordinación Territorial CUH-7,Calle Alvaro Obregón,S/N,S/N,Roma,Cuauhtémoc,6700.0,Esquina Calle Valladolid,24 horas,lunes a domingo,,52071619,,53468706,,,,,,,,,,,,,Sí,,,Sí,Sí,,,,,,,-99.1624605,19.4176534,"19.4176534,-99.1624605"
226,FGJ,FGJ-024,Coordinación Territorial GAM-1,Emiliano Zapata y Guadalupe Victoria,S/N,S/N,"Cuautepec, Barrio Bajo",Gustavo A. Madero,7200.0,cerca de la laguna de el arbolillo,24 horas,lunes a domingo,,53468062,,53468066,,,,,,,,,,,,,Sí,,,Sí,Sí,,,,,,,-99.1404866,19.5397711,"19.5397711,-99.1404866"
227,FGJ,FGJ-029,Coordinación Territorial GAM-6,Av. Francisco Novoa y Nezahualcoyotl,S/N,S/N,Aragón La Villa,Gustavo A. Madero,7050.0,a una cuadra de A. Talismán y FFCC Hidalgo,24 horas,lunes a domingo,,53468944,,53468946,,,,,,,,,,,,,Sí,,,Sí,Sí,,,,,,,-99.1127072,19.4778125,"19.4778125,-99.1127072"
228,FGJ,FGJ-034,Coordinación Territorial IZP-1 e IZP-4,Callejon Victoria Y 5 de Mayo,S/N,S/N,Barrio San Lucas,Iztapalapa,9000.0,Frente a plaza del mariachi,24 horas,lunes a domingo,,56455680,5680.0,56455670,5670,,,,,,,,,,,,Sí,,,Sí,Sí,,,,,,,-99.0935995,19.3610086,"19.3610086,-99.0935995"
229,FGJ,FGJ-035,Coordinación Territorial IZP-2,Av. Ermita Iztapalapa y Callejon de Circunvalación,S/N,S/N,Barrio Santa Barbara,Iztapalapa,9000.0,A un costado del Pediatrico,24 horas,lunes a domingo,,56455673,5673.0,26361379,,,,,,,,,,,,,Sí,,,Sí,Sí,,,,,,,-99.0989315,19.3554939,"19.3554939,-99.0989315"
230,FGJ,FGJ-049,Coordinación Territorial MH-5,Privada General  Sostenes Rocha,S/N,S/N,Daniel Garza,Miguel Hidalgo,11830.0,Cda. Las Huertas,24 horas,lunes a domingo,,53468282,,,,,,,,,,,,,,,Sí,,,Sí,Sí,,,,,,,-99.1921,19.407086,"19.407086,-99.1921"
231,FGJ,FGJ-052,Coordinacion Territorial TLH-1,Leandro Valle  entre Piraña y Langosta,S/N,S/N,Barrio la Asuncion,Tláhuac,13270.0,a un costado de la Universidad Marista,24 horas,lunes a domingo,,53455700,,53455857,,,,,,,,,,,,,Sí,,,Sí,Sí,,,,,,,-99.0689765,19.2849785,"19.2849785,-99.0689765"
232,FGJ,FGJ-054,Coordinación Territorial Tlalpan-1,Carretera Panorámica al Ajusco,KM 4.5,S/N,Ampliación Miguel,Tlalpan,14250.0,A una cuadra Hosp. Ajusco Medio,24 horas,lunes a domingo,,52009320,,52009338,,,,,,,,,,,,,Sí,,,Sí,Sí,,,,,,,-99.2371561,19.2597853,"19.2597853,-99.2371561"
233,FGJ,FGJ-063,Coordinación Territorial VC-5,Circunvalación y Antiguo Cauce de Río Churubusco,0,S/N,Arenal 1a Sección,Venustiano Carranza,15600.0,Parque Íkaro,24 horas,lunes a domingo,,53455834,,,,,,,,,,,,,,,Sí,,,Sí,Sí,,,,,,,-99.0670447,19.4242423,"19.4242423,-99.0670447"
234,FGJ,FGJ-064,Coordinación Terriotiral XO-1,Calle Circuito Martínez de Castro,S/N,S/N,San Mateo Xalpa,Xochimilco,16800.0,Edificio de Juzgados Rclusorio Sur,24 horas,lunes a domingo,,52009468,,,,,,,,,,,,,,,Sí,,,Sí,Sí,,,,,,,-99.1233712,19.2337549,"19.2337549,-99.1233712"
235,FGJ,FGJ-065,Coordinación Territorial XO-2,Calle Gladiolas esquina Cuitlahuac,S/N,S/N,Barrio San Pedro,Xochimilco,16090.0,Frente al Deportivo Xochimilco,24 horas,lunes a domingo,,52009131,,,,,,,,,,,,,,,Sí,,,Sí,Sí,,,,,,,-99.1079964,19.2579429,"19.2579429,-99.1079964"
236,FGJ,FGJ-068,Agencia del Ministerio Público Especializada en Atención a Turistas Nacionales Y Extranjeros,Avenida Presidente Masaryk,172,S/N,Bosques de Chapultepec,Miguel Hidalgo,11580.0,,09:00 a 17:00,lunes a viernes,,5531-7449,,,,,,,,,,,,,,,Sí,,,Sí,Sí,,,,,,,-99.18848,19.431314,"19.431314,-99.18848"
237,FGJ,FGJ-069,Agencia del Ministerio Público Especializada en Atención a Turistas Nacionales Y Extranjeros,Amberes,54,S/N,Juárez,Cuauhtémoc,6600.0,,24 por 48,lunes a domingo,,5345-5384,,,,,,,,,,,,,,,Sí,,,Sí,Sí,,,,,,,-99.1649364,19.4252412,"19.4252412,-99.1649364"
238,FGJ,FGJ-070,Agencia del Ministerio Público Especializada en Atención a Usuarios del Aeropuerto Internacional de la Ciudad de México,Avenida Capitán Carlos Léon,S/N,S/N,Peñón de los Baños,Venustiano Carranza,15520.0,,24 por 48,lunes a domingo,,5345-5843,,,,,,,,,,,,,,,Sí,,,Sí,Sí,,,,,,,-99.080386,19.4372506,"19.4372506,-99.080386"
239,FGJ,FGJ-075,Agencia del Ministeripo Público Especializada en Atención a Usuarios del Tren Suburbano,Avenida Insurgentes Norte,S/N,S/N,Buenavista,Cuauhtémoc,6350.0,,09:00 a 18:00,lunes a viernes,,1946-0760 ext254,,,,,,,,,,,,,,,Sí,,,Sí,Sí,,,,,,,-99.1523155,19.4508804,"19.4508804,-99.1523155"
240,FGJ,FGJ-081,Agencia 75,General Gabriel Hernández,56,4° piso,Doctores,Cuauhtémoc,6720.0,Edificio Bunker Cerca de metro Balderas,9 A 17,L a V,ricardo_martinez@fgjcdmx.gob.mx,53455125,5125.0,,,Sí,Sí,No,Sí,No,No,Sí,No,No,No,No,Sí,Sí,Sí,Sí,Sí,Sí,No,No,No,No,No,-99.1473881,19.4243727,"19.4243727,-99.1473881"
241,FGJ,FGJ-082,Agencia 75 BIS,General Gabriel Hernández,56,4° piso,Doctores,Cuauhtémoc,6720.0,Edificio Bunker Cerca de metro Balderas,9 A 17,L a V,gabrielas_juarez@fgjcdmx.gob.mx,53455124,5124.0,,,Sí,Sí,No,Sí,No,No,Sí,No,No,No,No,Sí,Sí,Sí,Sí,Sí,Sí,No,No,No,No,No,-99.1473881,19.4243727,"19.4243727,-99.1473881"
242,FGJ,FGJ-086,Centro de Justicia para las Mujeres en la CDMX con Sede en Azcapotzalco,Av San Pablo N°396  Azcapotzalco Ciudad de México,S/N,S/N,San Martín Xochinahuac,Azcapotzalco,2120.0,,24 hrs,"L,M,X,J,V,S,D",cjmcdmx.azc@gmail.com,53468370,8370.0,53468394,8394,Sí,Sí,Sí,Sí,No,No,No,No,No,No,No,Sí,Sí,Sí,Sí,Sí,Sí,No,No,No,No,"Empoderamiento Económico de la Mujer, Programa de Autonomía para la Mujer, Servicio de área Lúdica para las hijas e hijos de hasta los 12 años de las personas usuarias, Servicio del Juzgado Cívico, Atención Médica de Primer Nivel, Programa de salud preventiva, Referencias Médicas",-99.1853858,19.500868,"19.500868,-99.1853858"
243,FGJ,FGJ-092,Centro de Apoyo Sociojurídico a Víctimas del Delito Violento (ADEVI),Av. José María Izazaga,89,4° piso,Centro,Cuauhtémoc,6080.0,"Entre las calles Isabel la Catolica y 5 de febrero 
Enfrente de la Universidad  Claustro de Sor Juana",09:00 a 19:00 hrs,L-V,centradevi@gmail.com,52009197,14106.0,52009200,,Sí,Sí,Sí,Sí,No,No,No,No,No,,,Sí,Sí,Sí,Sí,No,Sí,Sí,Sí,No,No,"Dictaminación psicológica para Víctimas
directas e indirectas.",-99.1365354,19.4257952,"19.4257952,-99.1365354"
244,FGJ,FGJ-096,"Agencia B Fiscalía Central de Investigación para la Atención de Niños, Niñas y Adolescentes",General Gabriel Hernández,56,2 Piso,Doctores,Cuauhtémoc,6720.0,Búnker de la Fiscalía General de Justicia de la Ciudad México,09:00 a 17:01,L - V,flor_garcia@fgjcdmx.gob.mx,5346-8325,8325.0,No,No,Sí,No,No,No,No,No,No,No,No,No,No,Sí,No,No,Sí,Sí,No,No,No,No,No,No,-99.1473881,19.4243727,"19.4243727,-99.1473881"
245,FGJ,FGJ-098,"Agencia 59 Fiscalía Central de Investigación para la Atención de Niños, Niñas y Adolescentes",Doctor Liceaga,93,S/N,Doctores,Cuauhtémoc,6720.0,Una cuadra atrás del Búnker,24 Horas,L - D,maria_cedeno@fgjcdmx.gob.mx,5242-6121,6121.0,No,No,Sí,No,No,Sí,No,No,No,No,No,No,No,Sí,No,No,Sí,Sí,No,No,No,No,No,No,-99.1477854,19.4220785,"19.4220785,-99.1477854"
246,FGJ,FGJ-099,Fiscalía Especializada en la Busuqeda Localizacion e Investigacion de Personas Desaparecidas,Avenida Jardín,356,S/N,Del Gas,Azcapotzalco,,24 horas,"L,M,X,J,V,S,D",fiscalia.fipede@fgjcdmx.gob.mx,53455070,,53455073.0,,,Sí,Sí,No,Sí,No,No,No,No,No,,,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,No,Sí,"una vez localizadas la victima, en caso de ser victima de algun otro delito se realiza la valoracion de la victima y la integracion de la carpeta de investigacion, remitiendo la misma a la fiscalia correspondiente para continuar con su prosecucion y perfeccionamiento legal. 
El personal ministerial que labora en esta Fiscalia, cuenta con diversas especializaciones y cursos  en materia de Derechos Humanos, Perspectiva de Genero y asi mismo se han gestionado diversos cursos  con diferentes dependepencias, siendo tambien uno de los mas importantes los cursos que se han gestinado con la Embajada de Estados Unidos y el Instituto de Formacion Profesional de la Fiscalia General de Justicia de la Ciudad de Mexico",-99.1599722,19.4698217,"19.4698217,-99.1599722"
247,FGJ,FGJ-103,Agencia 2 de Fiscalía de Delitos Sexuales.,"Avenida Toluca, esquina Avenida México",S/N,S/N,Progreso Tizapan.,Álvaro Obregón,1080.0,Al lado de la Coordinación territorial 3.,24 hrs.,L-D,andrea_calderon@fgjcdmx.gob.m,52009568,9568.0,52009579,9579,Sí,No,No,No,No,No,Sí,Sí,No,No,No,Sí,Sí,Sí,Sí,Sí,Sí,No,No,No,No,No,-99.2010112,19.340069,"19.340069,-99.2010112"
248,FGJ,FGJ-107,Agencia 6 de Fiscalía de Delitos Sexuales.,General Gabriel Hernández,56,piso 1,Doctores,Cuauhtémoc,6720.0,Cerca Metro Balderas,24 hrs,L-D,rocio_landeros@fgjcdmx.gob.mx,53455136,5136.0,53468116,8116,Sí,No,No,Sí,No,No,Sí,Sí,No,No,No,Sí,Sí,Sí,Sí,Sí,Sí,No,No,No,No,No,-99.1473881,19.4243727,"19.4243727,-99.1473881"
