id,nombre,domicilio_con_nombre,coordenadas,latitud,longitud,geopoint,domicilio
1690,"INTERVENCION TEMPRANA, PREESCOLAR, PRIMARIA Y CAPACITACION LABORAL ESPECIAL - CENTRO DE ATENCION MULTIPLE 6","DOMICILIO: ANTIGUO CAMINO A ACAPULCO NO  128, COLONIA PROGRESO, DELEGACION ALVARO OBREGON, MEXICO DF.","-99.20457200016202,19.34244300000373,0",19.34244300000373,-99.20457200016202,"19.342443,-99.2045720002","ANTIGUO CAMINO A ACAPULCO NO  128, COLONIA PROGRESO, DELEGACION ALVARO OBREGON, MEXICO DF."
1691,PRIMARIA GENERAL - CARLOS MARIA BUSTAMANTE,"DOMICILIO: CDA DE ENCINO NO 39, GRANJAS DE NAVIDAD, DELEGACION CUAJIMALPA DE MORELOS, MEXICO DF.","-99.28831499995347,19.37219400021041,0",19.37219400021041,-99.28831499995349,"19.3721940002,-99.288315","CDA DE ENCINO NO 39, GRANJAS DE NAVIDAD, DELEGACION CUAJIMALPA DE MORELOS, MEXICO DF."
1692,PRIMARIA GENERAL - JOHN F. KENNEDY,"DOMICILIO: CAÑADA NO 370, COLONIA JARDINES DEL PEDREGAL, DELEGACION ALVARO OBREGON, MEXICO DF","-99.20371199988479,19.32461599966169,0",19.32461599966169,-99.2037119998848,"19.3246159997,-99.2037119999","CAÑADA NO 370, COLONIA JARDINES DEL PEDREGAL, DELEGACION ALVARO OBREGON, MEXICO DF"
1693,PRIMARIA GENERAL - MOLINO DE ROSAS,"DOMICILIO: ROSA NAUTICA NO 1, COLONIA MOLINO DE ROSAS, DELEGACION ALVARO OBREGON, MEXICO DF","-99.20047200004336,19.37020899966733,0",19.37020899966733,-99.20047200004336,"19.3702089997,-99.200472","ROSA NAUTICA NO 1, COLONIA MOLINO DE ROSAS, DELEGACION ALVARO OBREGON, MEXICO DF"
1694,PREESCOLAR GENERAL - ELISA NUÑEZ,"DOMICILIO: CANELA Y VAINILLA, GRANJAS MEXICO, DELEGACION IZTACALCO, MEXICO DF.","-99.09394753382048,19.39731106855335,0",19.39731106855,-99.09394753382,"19.3973110685,-99.0939475338","CANELA Y VAINILLA, GRANJAS MEXICO, DELEGACION IZTACALCO, MEXICO DF."
1695,SECUNDARIA TECNICA INDUSTRIAL - ESCUELA SECUNDARIA TECNICA 36,"DOMICILIO: RETORNO 8 Y 10 FRAY SERVANDO TERESA DE MIER, JARDIN BALBUENA, DELEGACION VENUSTIANO CARRANZA, MEXICO DF.","-99.10596008419471,19.41882810211951,0",19.41882810211,-99.10596008419,"19.4188281021,-99.1059600842","RETORNO 8 Y 10 FRAY SERVANDO TERESA DE MIER, JARDIN BALBUENA, DELEGACION VENUSTIANO CARRANZA, MEXICO DF."
1696,PREESCOLAR GENERAL - GENERAL IGNACIO ZARAGOZA,"DOMICILIO: CALZADA IGNACIO ZARAGOZA NO 789, PUEBLA, DELEGACION VENUSTIANO CARRANZA, MEXICO DF.","-99.07944799976688,19.41058099988431,0",19.41058099988,-99.07944799976,"19.4105809999,-99.0794479998","CALZADA IGNACIO ZARAGOZA NO 789, PUEBLA, DELEGACION VENUSTIANO CARRANZA, MEXICO DF."
1697,PRIMARIA GENERAL - TEZIUTLAN,"domicilio: GOBERNACION 72 Y ASISTENCIA PUB, FEDERAL, DELEGACION VENUSTIANO CARRANZA, MEXICO DF.","-99.09163700007319,19.4189499997969,0",19.41894999979,-99.09163700007,"19.4189499998,-99.0916370001","GOBERNACION 72 Y ASISTENCIA PUB, FEDERAL, DELEGACION VENUSTIANO CARRANZA, MEXICO DF."
1698,PRIMARIA GENERAL - JOSE ARTURO PICHARDO,"DOMICILIO: OTOÑO NO 46, ANGEL ZIMBRON, DELEGACION AZCAPOTZALCO, MEXICO DF.","-99.18847904218296,19.46764241718224,0",19.46764241718224,-99.18847904218296,"19.4676424172,-99.1884790422","OTOÑO NO 46, ANGEL ZIMBRON, DELEGACION AZCAPOTZALCO, MEXICO DF."
1699,PRIMARIA GENERAL - REPUBLICA POPULAR CHINA,"DOMICILIO: PLAZUELA DE LA REVOLUCION NO 16, MAGDALENA MIXHUCA, DELEGACION VENUSTIANO CARRANZA, MEXICO DF.","-99.11552399977528,19.40950599974065,0",19.40950599974,-99.11552399977,"19.4095059997,-99.1155239998","PLAZUELA DE LA REVOLUCION NO 16, MAGDALENA MIXHUCA, DELEGACION VENUSTIANO CARRANZA, MEXICO DF."
1700,PRIMARIA GENERAL - BERNAL DIAZ DEL CASTILLO,"DOMICILIO: CALZ VALLEJO NO 1111, UNIDAD HAB VALLEJO LA PATERA, DELEGACION GUSTAVO A. MADERO, MEXICO DF.","-99.16478900004023,19.52143400038657,0",19.52143400038,-99.16478900004,"19.5214340004,-99.164789","CALZ VALLEJO NO 1111, UNIDAD HAB VALLEJO LA PATERA, DELEGACION GUSTAVO A. MADERO, MEXICO DF."
1701,PRIMARIA GENERAL - PROFR. JORGE CASAHONDA CASTILLO,"DOMICILIO: 5 DE MAYO Y FCO VILLA, CUAUTEPEC DE MADERO, DELEGACION GUSTAVO A. MADERO, MEXICO DF.","-99.14224110535943,19.54949578733262,0",19.54949578733,-99.14224110535,"19.5494957873,-99.1422411053","5 DE MAYO Y FCO VILLA, CUAUTEPEC DE MADERO, DELEGACION GUSTAVO A. MADERO, MEXICO DF."
1702,PRIMARIA GENERAL - TLAMACHIHUAPAN,"DOMICILIO: AV 2 DE ABRIL NO 27, PUEBLO SANTA CRUZ ACALPIXCA, DELEGACION XOCHIMILCO, MEXICO DF.","-99.07594800028974,19.24541100003009,0",19.24541100003,-99.07594800028,"19.245411,-99.0759480003","AV 2 DE ABRIL NO 27, PUEBLO SANTA CRUZ ACALPIXCA, DELEGACION XOCHIMILCO, MEXICO DF."
1703,PRIMARIA GENERAL - CONGRESO DE CHILPANCINGO,"DOMICILIO: CONCHA MANZANA 20 S/N, CARACOL, DELEGACION VENUSTIANO CARRANZA, MEXICO DF.","-99.06976170843113,19.42679174408576,0",19.42679174408,-99.06976170843,"19.4267917441,-99.0697617084","CONCHA MANZANA 20 S/N, CARACOL, DELEGACION VENUSTIANO CARRANZA, MEXICO DF."
1704,PRIMARIA GENERAL - MARTIRES DE URUAPAN,"DOMICILIO: AV 3A NO 1168, SANTA ROSA, DELEGACION GUSTAVO A. MADERO, MEXICO DF.","-99.1641430000653,19.52094500002732,0",19.520945000027,-99.16414300006,"19.520945,-99.1641430001","AV 3A NO 1168, SANTA ROSA, DELEGACION GUSTAVO A. MADERO, MEXICO DF."
1705,PREESCOLAR GENERAL - CUAUHXIMALPAN,"DOMICILIO: CARRETERA MEXICO-TOLUCA KM 21 1/2, PUEBLO EL CONTADERO, DELEGACION CUAJIMALPA DE MORELOS, MEXICO DF.","-99.27190199988154,19.36711399972151,0",19.36711399972151,-99.27190199988154,"19.3671139997,-99.2719019999","CARRETERA MEXICO-TOLUCA KM 21 1/2, PUEBLO EL CONTADERO, DELEGACION CUAJIMALPA DE MORELOS, MEXICO DF."
1706,PRIMARIA GENERAL - GERTRUDIS ARMENDARIZ DE HIDALGO,"DOMICILIO: CDA EMILIANO ZAPATA S/N, CUAUTEPEC DE MADERO, DELEGACION GUSTAVO A. MADERO, MEXICO DF.","-99.13833799989033,19.55303099992146,0",19.55303099992,-99.13833799989,"19.5530309999,-99.1383379999","CDA EMILIANO ZAPATA S/N, CUAUTEPEC DE MADERO, DELEGACION GUSTAVO A. MADERO, MEXICO DF."
1707,TELESECUNDARIA 139,"DOMICILIO: FABRICA DE CARTUCHOS S/N, LOMAS DE CHAMIZAL 1A SECC, DELEGACION CUAJIMALPA DE MORELOS, MEXICO DF.","-99.26331400003289,19.39293699978083,0",19.39293699978083,-99.26331400003288,"19.3929369998,-99.263314","FABRICA DE CARTUCHOS S/N, LOMAS DE CHAMIZAL 1A SECC, DELEGACION CUAJIMALPA DE MORELOS, MEXICO DF."
1708,TELESECUNDARIA 129,"DOMICILIO: AV ACUEDUCTO S/N, SANTA ISABEL TOLA, DELEGACION GUSTAVO A. MADERO, MEXICO DF.","-99.12291797422596,19.50818934585182,0",19.50818934585,-99.12291797422,"19.5081893458,-99.1229179742","AV ACUEDUCTO S/N, SANTA ISABEL TOLA, DELEGACION GUSTAVO A. MADERO, MEXICO DF."
1709,PRIMARIA GENERAL - REPUBLICA DE BULGARIA,"DOMICILIO: CALLE ETA S/N, MANUEL ROMERO DE TERREROS, DELEGACION COYOACAN, MEXICO DF.","-99.1727579413862,19.34454999993999,0",19.34454999993999,-99.1727579413862,"19.3445499999,-99.1727579414","CALLE ETA S/N, MANUEL ROMERO DE TERREROS, DELEGACION COYOACAN, MEXICO DF."
1710,PRIMARIA GENERAL - CENTRO URBANO PRESIDENTE ALEMAN,"DOMICILIO: AV COYOACAN NO 1328, DEL VALLE, DELEGACION BENITO JUAREZ, MEXICO DF..","-99.17058299999756,19.37311400005866,0",19.37311400005866,-99.17058299999756,"19.3731140001,-99.170583","AV COYOACAN NO 1328, DEL VALLE, DELEGACION BENITO JUAREZ, MEXICO DF.."
1711,"LACTANTE, MATERNAL Y PREESCOLAR - CENDI SEP NO 10 ERNEST NEWMANN","DOMICILIO: AV 3 NO 293-62, EDUCACION, DELEGACION COYOACAN, MEXICO DF.","-99.13610999996168,19.33572800011026,0",19.33572800011026,-99.13610999996168,"19.3357280001,-99.13611","AV 3 NO 293-62, EDUCACION, DELEGACION COYOACAN, MEXICO DF."
1712,SECUNDARIA GENERAL - LEON FELIPE,"DOMICILIO: CALZ SAN BARTOLO NAUCALPAN Y RIO URUGUAY, ARGENTINA PONIENTE, DELEGACION MIGUEL HIDALGO, MEXICO DF.",,,,,"CALZ SAN BARTOLO NAUCALPAN Y RIO URUGUAY, ARGENTINA PONIENTE, DELEGACION MIGUEL HIDALGO, MEXICO DF."
1713,PREESCOLAR GENERAL - JULIAN CARRILLO,"DOMICILIO: COLEGIO SALESIANO NO 69, ANAHUAC I, DELEGACION MIGUEL HIDALGO, MEXICO DF.",,,,,"COLEGIO SALESIANO NO 69, ANAHUAC I, DELEGACION MIGUEL HIDALGO, MEXICO DF."
1714,PREESCOLAR GENERAL - XLIX LEGISLATURA,"DOMICILIO: RUFINA NO 52, TACUBAYA, DELEGACION MIGUEL HIDALGO, MEXICO DF.",,,,,"RUFINA NO 52, TACUBAYA, DELEGACION MIGUEL HIDALGO, MEXICO DF."
1715,PRIMARIA GENERAL - JOSE ARTURO PICHARDO,"DOMICILIO: CARR MEXICO TOLUCA KM 21.5, PUEBLO EL CONTADERO, DELEGACION CUAJIMALPA DE MORELOS, MEXICO DF.","-99.29393099989582,19.35365999983046,0",19.35365999983046,-99.29393099989582,"19.3536599998,-99.2939309999","CARR MEXICO TOLUCA KM 21.5, PUEBLO EL CONTADERO, DELEGACION CUAJIMALPA DE MORELOS, MEXICO DF."
1716,PREESCOLAR GENERAL - NINOMACHTIA,"DOMICILIO: MARGARITAS S/N, LOMAS DE MEMETLA, DELEGACION CUAJIMALPA DE MORELOS, MEXICO DF.","-99.28738899999446,19.35517499995478,0",19.35517499995478,-99.28738899999446,"19.355175,-99.287389","MARGARITAS S/N, LOMAS DE MEMETLA, DELEGACION CUAJIMALPA DE MORELOS, MEXICO DF."
1717,PRIMARIA GENERAL - LIC. LAURO G. CALOCA,"DOMICILIO: JOSE JOAQUIN HERRERA S/N, MARTIN CARRERA, DELEGACION GUSTAVO A. MADERO, MEXICO DF.","-99.10945412528234,19.48606340502969,0",19.48606340502,-99.10945412528,"19.486063405,-99.1094541253","JOSE JOAQUIN HERRERA S/N, MARTIN CARRERA, DELEGACION GUSTAVO A. MADERO, MEXICO DF."
1718,PREESCOLAR GENERAL - JUAN O'GORMAN,"DOMICILIO: SAN ISIDRO ALTO LERM 1300, COLONIA CORPUS CRISTI, DELEGACION ALVARO OBREGON, MEXICO DF.","-99.2466079997911,19.35925100004425,0",19.35925100004425,-99.2466079997911,"19.359251,-99.2466079998","SAN ISIDRO ALTO LERM 1300, COLONIA CORPUS CRISTI, DELEGACION ALVARO OBREGON, MEXICO DF."
1719,PRIMARIA GENERAL - MIGUEL HIDALGO,"DOMICILIO: NORTE 72 A NO 5837, FAJA DE ORO, DELEGACION GUSTAVO A. MADERO, MEXICO DF.","-99.10418599993281,19.47112000004046,0",19.47112000004,-99.10418599993,"19.47112,-99.1041859999","NORTE 72 A NO 5837, FAJA DE ORO, DELEGACION GUSTAVO A. MADERO, MEXICO DF."
1720,PRIMARIA GENERAL - ADOLFO CIENFUEGOS Y CAMUS,"DOMCILIO: GOLFO DE CALIFORNIA NO 14, TACUBA, DELEGACION MIGUEL HIDALGO, MEXICO DF.",,,,,"GOLFO DE CALIFORNIA NO 14, TACUBA, DELEGACION MIGUEL HIDALGO, MEXICO DF."
1721,PRIMARIA GENERAL CON SERVICIO DE INTERNADO - JERTRUDIS BOCANEGRA DE LAZO DE LA VEGA,"DOMICILIO: ADOLFO PRIETO 1128, DEL VALLE, DELEGACION BENITO JUAREZ, MEXICO DF..","-99.16946499993263,19.38427799981439,0",19.38427799981439,-99.16946499993264,"19.3842779998,-99.1694649999","ADOLFO PRIETO 1128, DEL VALLE, DELEGACION BENITO JUAREZ, MEXICO DF.."
1722,PREESCOLAR GENERAL - TLACAELEL,"DOMICILIO: FCO DEL PASO Y TRONCOSO, CONJ URB POP PICOS DE IZTACALCO, DELEGACION IZTACALCO, MEXICO DF.","-99.11185530510238,19.38648034330337,0",19.3864803433,-99.1118553051,"19.3864803433,-99.1118553051","FCO DEL PASO Y TRONCOSO, CONJ URB POP PICOS DE IZTACALCO, DELEGACION IZTACALCO, MEXICO DF."
1723,PREESCOLAR GENERAL - ANA MARIA GALLAGA,"DOMICILIO: GREGORIO ALLEGRI, MIGUEL HIDALGO, DELEGACION TLAHUAC, MEXICO DF.","-99.04769172125415,19.29627597875827,0",19.29627597875,-99.04769172125,"19.2962759787,-99.0476917213","GREGORIO ALLEGRI, MIGUEL HIDALGO, DELEGACION TLAHUAC, MEXICO DF."
1724,SECUNDARIA GENERAL - OTILIO EDUARDO MONTAÑO,"DOMICILIO: AV CONSTITUCION DE LA REPUBLICA Y NUEVO LEON, LA PROVIDENCIA, DELEGACION GUSTAVO A. MADERO, MEXICO DF.","-99.07247710005916,19.48195471359227,0",19.48195471359,-99.07247710005,"19.4819547136,-99.0724771","AV CONSTITUCION DE LA REPUBLICA Y NUEVO LEON, LA PROVIDENCIA, DELEGACION GUSTAVO A. MADERO, MEXICO DF."
1725,PRIMARIA GENERAL - PROFR. OCAMPO NABOR BOLAÑOS SOTO,"DOMICILIO: AV 1513 Y AV 414 A SECCION VI, U SAN JUAN DE ARAGON, DELEGACION GUSTAVO A. MADERO, MEXICO DF.","-99.06889861493991,19.46783944901429,0",19.46783944901,-99.06889861493,"19.467839449,-99.0688986149","AV 1513 Y AV 414 A SECCION VI, U SAN JUAN DE ARAGON, DELEGACION GUSTAVO A. MADERO, MEXICO DF."
1726,PRIMARIA GENERAL - GRAL. FELIPE BERRIOZABAL,"DOMICILIO: GRAL FELIPE BERRIOZABAL S/N, GRAL FELIPE BERRIOZABAL, DELEGACION GUSTAVO A. MADERO, MEXICO DF.","-99.12934683354126,19.55605090011648,0",19.55605090011,-99.12934683354,"19.5560509001,-99.1293468335","GRAL FELIPE BERRIOZABAL S/N, GRAL FELIPE BERRIOZABAL, DELEGACION GUSTAVO A. MADERO, MEXICO DF."
1727,PREESCOLAR GENERAL CON SERVICIO ASISTENCIAL - AJUSCO,"DOMICILIO: CALLE DURAZNO Y PROLONGACION TIJERA, DOS DE OCTUBRE, DELEGACION TLAHUAC, MEXICO DF.","-99.23041900028534,19.27285299991099,0",19.27285299991,-99.23041900028,"19.2728529999,-99.2304190003","CALLE DURAZNO Y PROLONGACION TIJERA, DOS DE OCTUBRE, DELEGACION TLAHUAC, MEXICO DF."
1728,SECUNDARIA GENERAL - JESUS MASTACHE ROMAN,"DOMICILIO: ING JESUS GOMEZ GONZALEZ S/N, PRADO COAPA, DELEGACION TLALPAN, MEXICO DF.","-99.1331740002755,19.30221099978504,0",19.302210999785,-99.13317400027,"19.3022109998,-99.1331740003","ING JESUS GOMEZ GONZALEZ S/N, PRADO COAPA, DELEGACION TLALPAN, MEXICO DF."
1729,PRIMARIA GENERAL - KUKULKAN,"DOMICILIO: NORTE 94 A NO 8519, UNIDAD EL MILAGRO, DELEGACION GUSTAVO A. MADERO, MEXICO DF.","-99.08541051281908,19.48625862960632,0",19.4862586296,-99.08541051281,"19.4862586296,-99.0854105128","NORTE 94 A NO 8519, UNIDAD EL MILAGRO, DELEGACION GUSTAVO A. MADERO, MEXICO DF."
1730,PREESCOLAR GENERAL - YEYETZI,"DOMICILIO: AV. CENTENARIO S/N, COLONIA HERON PROAL, DELEGACION ALVARO OBREGON, MEXICO DF.","-99.23018699978982,19.36033299991716,0",19.36033299991716,-99.23018699978982,"19.3603329999,-99.2301869998","AV. CENTENARIO S/N, COLONIA HERON PROAL, DELEGACION ALVARO OBREGON, MEXICO DF."
1731,PREESCOLAR GENERAL - ATENEA,"DOMICILIO: CANTERA S/N, TEPETONGO, DELEGACION TLAHUAC, MEXICO DF.","-99.1903337025574,19.27129508764516,0",19.271295087645,-99.19033370255,"19.2712950876,-99.1903337026","CANTERA S/N, TEPETONGO, DELEGACION TLAHUAC, MEXICO DF."
1732,PRIMARIA GENERAL - PRESIDENTES DE MEXICO,"DOMICILIO: ALEUTIANAS Y AV CEYLAN S/N, POTRERO DEL LLANO, DELEGACION AZCAPOTZALCO, MEXICO DF.","-99.16164799974391,19.47444099982331,0",19.47444099982331,-99.1616479997439,"19.4744409998,-99.1616479997","ALEUTIANAS Y AV CEYLAN S/N, POTRERO DEL LLANO, DELEGACION AZCAPOTZALCO, MEXICO DF."
1733,ESCUELA SECUNDARIA TECNICA 31,"DOMICILIO: PONIENTE 134 Y CALLE 17-A, LINDAVISTA, DELEGACION GUSTAVO A. MADERO, MEXICO DF.","-99.14716336849624,19.49084377704822,0",19.49084377704,-99.14716336849,"19.490843777,-99.1471633685","PONIENTE 134 Y CALLE 17-A, LINDAVISTA, DELEGACION GUSTAVO A. MADERO, MEXICO DF."
1734,PREESCOLAR GENERAL - PALMATITLA,"DOMICILIO: DARIO FERNANDEZ NO 12, PALMATITLA, DELEGACION GUSTAVO A. MADERO, MEXICO DF.","-99.13218699996273,19.55316799975112,0",19.55316799975,-99.13218699996,"19.5531679997,-99.132187","DARIO FERNANDEZ NO 12, PALMATITLA, DELEGACION GUSTAVO A. MADERO, MEXICO DF."
1735,PREESCOLAR GENERAL - PROFRA. EMMA GODOY,"AV. SAN PABLO XALPA NO 434, UNIDAD HAB SAN PABLO XALPA.","-99.18386099982399,19.50100999984457,0",19.50100999984457,-99.183860999824,"19.5010099998,-99.1838609998",
1736,PRIMARIA GENERAL - CLUB DE LEONES NUMERO 6,"DOMICILIO: PUERTO DE TAMPICO S/N Y COZUMEL, AMPLIACION CASAS ALEMAN, DELEGACION GUSTAVO A. MADERO, MEXICO DF.","-99.08773531188402,19.4773998353409,0",19.47739983534,-99.08773531188,"19.4773998353,-99.0877353119","PUERTO DE TAMPICO S/N Y COZUMEL, AMPLIACION CASAS ALEMAN, DELEGACION GUSTAVO A. MADERO, MEXICO DF."
1737,PREESCOLAR GENERAL CON SERVICIO ASISTENCIAL - REPUBLICA DE BRASIL,"DOMICILIO: CALZADA CAMARONES NO 125, SAN MIGUEL AMANTLA, DELEGACION AZCAPOTZALCO, MEXICO DF.","-99.1828499999647,19.47519599998239,0",19.47519599998239,-99.1828499999647,"19.475196,-99.18285","CALZADA CAMARONES NO 125, SAN MIGUEL AMANTLA, DELEGACION AZCAPOTZALCO, MEXICO DF."
1738,PREESCOLAR GENERAL - JUAN DE DIOS RODRIGUEZ HEREDIA,"DOMICILIO: JARDINEROS S/N, UNIDAD INFONAVIT EL ROSARIO, DELEGACION AZCAPOTZALCO, MEXICO DF.","-99.11924947206703,19.44231313035199,0",19.44231313035199,-99.11924947206704,"19.4423131304,-99.1192494721","JARDINEROS S/N, UNIDAD INFONAVIT EL ROSARIO, DELEGACION AZCAPOTZALCO, MEXICO DF."
1739,PREESCOLAR GENERAL CON SERVICIO ASISTENCIAL - EULALIA GUZMAN,"DOMICILIO: ROMAN ALVAREZ NO 40, SAN JUAN TLIHUACA, DELEGACION AZCAPOTZALCO, MEXICO DF.","-99.20493199984591,19.4877910000804,0",19.4877910000804,-99.20493199984593,"19.4877910001,-99.2049319998","ROMAN ALVAREZ NO 40, SAN JUAN TLIHUACA, DELEGACION AZCAPOTZALCO, MEXICO DF."
1740,PRIMARIA GENERAL - D. I. F.,"DOMICILIO: PROLG XOCHICALCO S/N, PORTALES, DELEGACION BENITO JUAREZ, MEXICO DF..","-99.15692753374438,19.37475530777664,0",19.37475530777664,-99.15692753374438,"19.3747553078,-99.1569275337","PROLG XOCHICALCO S/N, PORTALES, DELEGACION BENITO JUAREZ, MEXICO DF.."
1741,PREESCOLAR GENERAL - CHULAVETE,"DOMICILIO: CAMPO MOLUCO NO 30, SAN ANTONIO, DELEGACION AZCAPOTZALCO, MEXICO DF.","-99.20582799998157,19.48056699983036,0",19.48056699983036,-99.20582799998157,"19.4805669998,-99.205828","CAMPO MOLUCO NO 30, SAN ANTONIO, DELEGACION AZCAPOTZALCO, MEXICO DF."
1742,PREESCOLAR GENERAL - AMANECER,"DOMICILIO: TLAHUICAS S/N,TEZOZOMOC, DELEGACION AZCAPOTZALCO, MEXICO DF.","-99.19805299991262,19.48881999976966,0",19.48881999976966,-99.19805299991262,"19.4888199998,-99.1980529999","TLAHUICAS S/N,TEZOZOMOC, DELEGACION AZCAPOTZALCO, MEXICO DF."
1743,PRIMARIA GENERAL - PRESIDENTE JOHN F KENNEDY,"DOMICILIO: FRAY SERVANDO T DE MIER S/N, AERONAUTICA MILITAR, DELEGACION VENUSTIANO CARRANZA, MEXICO DF.","-99.11610074553124,19.42077361323329,0",19.42077361323,-99.11610074553,"19.4207736132,-99.1161007455","FRAY SERVANDO T DE MIER S/N, AERONAUTICA MILITAR, DELEGACION VENUSTIANO CARRANZA, MEXICO DF."
1744,"LACTANTE, MATERNAL Y PREESCOLAR - CENDI SEP NO 22 ANTON MAKARENKO","DOMICILIO: AZAFRAN S/N ENTRE BREA Y CHICLE, GRANJAS MEXICO, DELEGACION IZTACALCO, MEXICO DF.","-99.10862357705173,19.40216045113874,0",19.40216045113,-99.10862357705,"19.4021604511,-99.108623577","AZAFRAN S/N ENTRE BREA Y CHICLE, GRANJAS MEXICO, DELEGACION IZTACALCO, MEXICO DF."
1745,SECUNDARIA GENERAL - NARCISO BASSOLS,"DOMICILIO: PLAYA COPACABANA NO 169, MILITAR MARTE, DELEGACION IZTACALCO, MEXICO DF.","-99.13063900008616,19.37992300022347,0",19.37992300022,-99.13063900008,"19.3799230002,-99.1306390001","PLAYA COPACABANA NO 169, MILITAR MARTE, DELEGACION IZTACALCO, MEXICO DF."
1746,"INTERVENCION TEMPRANA, PREESCOLAR, PRIMARIA Y CAPACITACION LABORAL ESPECIAL - CENTRO DE ATENCION MULTIPLE No. 1","DOMICILIO: LAGO BANGUEOLO NO  24-A PLANTA BAJA, GRANADA, DELEGACION MIGUEL HIDALGO, MEXICO DF.",,,,,"LAGO BANGUEOLO NO  24-A PLANTA BAJA, GRANADA, DELEGACION MIGUEL HIDALGO, MEXICO DF."
1747,PREESCOLAR GENERAL CON SERVICIO ASISTENCIAL - MARIA DE LA LUZ RIVERA DE YSUNZA,"DOMICILIO: CERRADA DE CAMELIA NO 9, GUERRERO, DELEGACION CUAUHTEMOC, MEXICO DF.","-99.14172899996561,19.44581799977697,0",19.44581799977697,-99.1417289999656,"19.4458179998,-99.141729","CERRADA DE CAMELIA NO 9, GUERRERO, DELEGACION CUAUHTEMOC, MEXICO DF."
1748,PRIMARIA GENERAL - SECRETARIA DEL TRABAJO Y PREVISION SOCIAL,"DOMICILIO: DR LAVISTA NO 61, DOCTORES, DELEGACION CUAUHTEMOC, MEXICO DF.","-99.14647799994793,19.42372299980114,0",19.42372299980114,-99.14647799994792,"19.4237229998,-99.1464779999","DR LAVISTA NO 61, DOCTORES, DELEGACION CUAUHTEMOC, MEXICO DF."
1749,PRIMARIA GENERAL - ADOLFO RUIZ CORTINES,"DOMICILIO: BENITO JUAREZ NO 118, COLONIA BARRIO NORTE, DELEGACION ALVARO OBREGON, MEXICO DF.","-99.2090360002796,19.37882600017851,0",,,,"BENITO JUAREZ NO 118, COLONIA BARRIO NORTE, DELEGACION ALVARO OBREGON, MEXICO DF."
1750,ESCUELA SECUNDARIA TECNICA 4,"DOMICILIO: VICENTE EGUIA NUM 31, TACUBAYA, DELEGACION MIGUEL HIDALGO, MEXICO DF.",,,,,"VICENTE EGUIA NUM 31, TACUBAYA, DELEGACION MIGUEL HIDALGO, MEXICO DF."
1751,SECUNDARIA GENERAL - CELESTINO GOROSTIZA,"DOMICILIO: GERANIO NO 151 Y CALZ SAN SIMON, ATLAMPA, DELEGACION CUAUHTEMOC, MEXICO DF.","-99.15006799987781,19.4571219997367,0",19.4571219997367,-99.1500679998778,"19.4571219997,-99.1500679999","GERANIO NO 151 Y CALZ SAN SIMON, ATLAMPA, DELEGACION CUAUHTEMOC, MEXICO DF."
1752,PRIMARIA GENERAL - EZEQUIEL A. CHAVEZ,"DOMICILIO: MIRTO NO 11, SANTA MARIA LA RIBERA, DELEGACION CUAUHTEMOC, MEXICO DF.","-99.16187800003368,19.4485539998679,0",19.4485539998679,-99.16187800003368,"19.4485539999,-99.161878","MIRTO NO 11, SANTA MARIA LA RIBERA, DELEGACION CUAUHTEMOC, MEXICO DF."
1753,ESCUELA SECUNDARIA TECNICA 63,"DOMICILIO: GUATEMALA NO. 64, CENTRO, DELEGACION CUAUHTEMOC, MEXICO DF.","-99.1355879999453,19.43548400020893,0",19.43548400020893,-99.1355879999453,"19.4354840002,-99.1355879999","GUATEMALA NO. 64, CENTRO, DELEGACION CUAUHTEMOC, MEXICO DF."
1754,PRIMARIA GENERAL - LUCRECIA TORIZ,"DOMICILIO: AND PUENTE STA ANA NO 35, CUCHILLA GABRIEL RAMOS MILLAN, DELEGACION IZTACALCO, MEXICO DF.","-99.09442402566742,19.38600523833897,0",19.38600523833,-99.09442402566,"19.3860052383,-99.0944240257","AND PUENTE STA ANA NO 35, CUCHILLA GABRIEL RAMOS MILLAN, DELEGACION IZTACALCO, MEXICO DF."
1755,PREESCOLAR GENERAL CON SERVICIO ASISTENCIAL - REPUBLICA DE CHILE,"DOMICILIO: 5 DE MAYO NO 38, VILLA TEPEPAN, DELEGACION XOCHIMILCO, MEXICO DF.","-99.13629199991097,19.27285899998283,0",19.27285899998,-99.13629199991,"19.272859,-99.1362919999","5 DE MAYO NO 38, VILLA TEPEPAN, DELEGACION XOCHIMILCO, MEXICO DF."
1756,PRIMARIA GENERAL - MANUEL BUENDIA,"DOMICILIO: AV SANTIAGO NO 2, CONJUNTO HABITACIONAL SANTIAGO, DELEGACION IZTACALCO, MEXICO DF.","-99.12228200034438,19.39020899953657,0",19.39020899953,-99.12228200034,"19.3902089995,-99.1222820003","AV SANTIAGO NO 2, CONJUNTO HABITACIONAL SANTIAGO, DELEGACION IZTACALCO, MEXICO DF."
1757,SECUNDARIA GENERAL - ALBERT SCHWEITZER,"DOMICILIO: CALLE 2 NO 44, CUCHILLA AGRICOLA PANTITLAN, DELEGACION IZTACALCO, MEXICO DF.","-99.06747809503936,19.40596325609219,0",19.40596325609,-99.06747809503,"19.4059632561,-99.067478095","CALLE 2 NO 44, CUCHILLA AGRICOLA PANTITLAN, DELEGACION IZTACALCO, MEXICO DF."
